Lot URL,Lot #,Est. Retail Value,Sale Date,Year,Make,Model,Engine Type,Cylinders,VIN,Title Code,Odometer,Odometer Description,Damage Description,Current Bid,My Bid,Item Number,Sale Name
https://www.copart.com/lotDetail/42561794,42561794,"21,584 CAD",Future,2018,HYUNDAI,ELANTRA SE,2.0L  4,4,KMHD84LF1JU581824,SALVAGE TITLE,"90,248 N",NOT ACTUAL,SIDE,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/53127064,53127064,"29,948 CAD",Future,2015,GMC,SIERRA K15,5.3L  8,8,3GTU2UECXFG104036,SALVAGE TITLE,"200,640 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/55664224,55664224,"11,913 CAD",Future,2016,BMW,320 XI,2.0L  4,4,WBA8E5G53GNU21109,SALVAGE TITLE,"144,746 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/56071504,56071504,"18,666 CAD",Future,2017,SUBARU,LEGACY SPO,2.5L  4,4,4S3BNCP62H3029693,SALVAGE TITLE,0 N,NOT ACTUAL,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/56077674,56077674,"13,797 CAD",Future,2016,HONDA,CIVIC LX,2.0L  4,4,2HGFC2E52GH014846,SALVAGE TITLE,"186,038 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/54971764,54971764,"50,142 CAD",Future,2023,HYUNDAI,SANTA FE L,1.6L  4,4,KM8S7DA20PU072438,SALVAGE TITLE,"23,217 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/52392494,52392494,"13,972 CAD",Future,2015,HONDA,CIVIC LX,1.8L  4,4,2HGFB2F48FH030007,SALVAGE TITLE,"166,265 A",ACTUAL,SIDE,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/41205374,41205374,"25,762 CAD",Future,2020,HONDA,CIVIC EX,2.0L  4,4,2HGFC2F74LH018620,SALVAGE TITLE,"96,800 N",NOT ACTUAL,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/51702324,51702324,"10,034 CAD",Future,2013,HONDA,CIVIC LX,1.8L  4,4,2HGFB2F58DH034063,SALVAGE TITLE,"211,638 N",NOT ACTUAL,SIDE,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/55260624,55260624,"10,258 CAD",Future,2015,HONDA,CIVIC LX,1.8L  4,4,2HGFB2F58FH002894,SALVAGE TITLE,"386,681 A",ACTUAL,REAR END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/53563834,53563834,"23,076 CAD",Future,2020,HYUNDAI,KONA SE,2.0L  4,4,KM8K12AA9LU503057,SALVAGE TITLE,"40,169 A",ACTUAL,SIDE,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/41591414,41591414,"35,139 CAD",Future,2017,GMC,SIERRA K15,5.3L  8,8,3GTU2NEC0HG512361,SALVAGE TITLE,"121,383 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/43907524,43907524,"18,522 CAD",,2017,KIA,SPORTAGE E,2.4L  4,4,KNDPNCAC2H7******,,"164,471 A",ACTUAL,SIDE,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/68450643,68450643,"48,940 CAD",,2020,CHEVROLET,SILVERADO,5.3L  8,8,1GCUYEED3LZ******,,"73,173",,WATER/FLOOD,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/49139533,49139533,"13,653 CAD",,2014,HYUNDAI,SANTA FE S,2.4L  4,4,5XYZUDLB8EG******,,"229,878",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/55051133,55051133,"20,481 CAD",,2005,DODGE,RAM 2500 S,5.9L  6,6,3D7KS28C25G******,,0,,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/61572582,61572582,"22,446 CAD",,2017,KIA,FORTE EX,2.0L  4,4,3KPFL4A84HE******,,"39,727",,ROLLOVER,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/61890713,61890713,"18,529 CAD",,2019,KIA,OPTIMA LX,2.4L  4,4,5XXGT4L34KG******,,0,,WATER/FLOOD,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/62005333,62005333,"15,862 CAD",,2015,HONDA,CIVIC LX,1.8L  4,4,2HGFB2F46FH******,,"190,922",,SIDE,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/62265163,62265163,"23,724 CAD",,2019,MAZDA,CX-3 SPORT,2.0L  4,4,JM1DKFB74K0******,,"71,738",,WATER/FLOOD,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/66496573,66496573,"39,264 CAD",,2022,TOYOTA,COROLLA,1.8L  4,4,JTDBAMDE2NJ******,,"15,368",,REAR END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/78181703,78181703,"15,338 CAD",,2016,HYUNDAI,ELANTRA SE,1.8L  4,4,KMHDH4AE5GU******,,"126,963",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/79066723,79066723,"13,962 CAD",,2015,HYUNDAI,SONATA SPO,2.0L  4,4,5NPE34AB5FH******,,"198,243",,MECHANICAL,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/37279124,37279124,"26,543 CAD",,2008,DODGE,RAM 3500,6.7L  6,6,3D7MX39A78G******,,"310,774",,MECHANICAL,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/39394494,39394494,"15,563 CAD",,2017,VOLKSWAGEN,JETTA SE,1.4L  4,4,3VWDB7AJ5HM******,,"94,622",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/81030313,81030313,"16,733 CAD",,2011,GMC,SIERRA K15,4.8L  8,8,3GTP2VEA2BG******,,"180,865 A",ACTUAL,REAR END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/47703362,47703362,"15,844 CAD",,2014,TOYOTA,RAV4 LE,2.5L  4,4,2T3BFREV9EW******,,0,,ROLLOVER,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/74673143,74673143,"58,757 CAD",,2021,LEXUS,RX 350 L L,3.5L  6,6,JTJJZKFA1M2******,,"28,547",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/67265483,67265483,"32,390 CAD",,2022,HONDA,HR-V LX,1.8L  4,4,3CZRU6H31NM******,,"13,602",,WATER/FLOOD,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/61236892,61236892,"10,098 CAD",,2012,HONDA,ACCORD SE,2.4L  4,4,1HGCP2F68CA******,,"193,327",,TOP/ROOF,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/50965783,50965783,"19,987 CAD",,2007,DODGE,RAM 2500 S,5.9L  6,6,3D3KS28C37G******,,"341,084",,MECHANICAL,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/49526934,49526934,"17,295 CAD",,2018,KIA,RIO LX,1.6L  4,4,3KPA25AB0JE******,,"76,722",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/47281373,47281373,"10,473 CAD",,2012,MITSUBISHI,LANCER ES/,2.0L  4,4,JA32U2FU0CU******,,"133,182",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/39370684,39370684,"11,196 CAD",,2011,DODGE,DURANGO EX,3.6L  6,6,1D4RE2GG3BC******,,"123,950",,MECHANICAL,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/41203044,41203044,"22,500 CAD",,2018,GMC,TERRAIN SL,1.5L  4,4,3GKALMEV8JL******,,"148,777",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/40217574,40217574,"18,538 CAD",,2018,HYUNDAI,ELANTRA SE,2.0L  4,4,KMHD84LF1JU******,,"75,435",,VANDALISM,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/39587984,39587984,"14,443 CAD",,2016,HONDA,CIVIC EX,2.0L  4,4,2HGFC2F79GH******,,"323,029",,MINOR DENT/SCRATCHES,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/42013584,42013584,"17,689 CAD",,2015,AUDI,A4 PREMIUM,2.0L  4,4,WAUFFCFLXFN******,,"139,039",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/41097484,41097484,"31,669 CAD",,2021,KIA,SORENTO LX,2.5L  4,4,5XYRGDLF5MG******,SALVAGE TITLE,"98,510 N",NOT ACTUAL,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/43739613,43739613,"53,512 CAD",,2017,MERCEDES-BENZ,C 43 4MATI,3.0L  6,6,55SWF6EB8HU******,,"88,429 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/62842133,62842133,"19,771 CAD",,2016,MINI,COOPER,1.5L  3,3,WMWXP5C58G3******,,"71,197",,WATER/FLOOD,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/71729722,71729722,"59,019 CAD",,2020,LEXUS,RX 350 F-S,3.5L  6,6,2T2YZMDA0LC******,,"51,525",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/36043613,36043613,"27,582 CAD",,2017,SUBARU,BRZ 2.0 LI,2.0L  4,4,JF1ZCAC12H9******,,"47,499",,SIDE,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/52675844,52675844,"22,000 CAD",,2017,TOYOTA,PRIUS,1.8L  4,4,JTDKARFU3H3******,,"94,898 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/82753853,82753853,"14,602 CAD",,2015,CHEVROLET,TRAX LS,1.4L  4,4,3GNCJKSB0FL******,,"124,646",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/48762854,48762854,"12,175 CAD",,2013,HONDA,CR-V EX,2.4L  4,4,5J6RM4H54DL******,,"213,521 A",ACTUAL,REAR END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/50268324,50268324,"38,977 CAD",,2020,FORD,F150 SUPER,2.7L  6,6,1FTEX1EP8LF******,SALVAGE TITLE,"49,101 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/48851674,48851674,"33,052 CAD",,2024,HONDA,CIVIC SPOR,2.0L  4,4,2HGFE2F55RH******,SALVAGE TITLE,0 N,NOT ACTUAL,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/40404264,40404264,"17,263 CAD",,2017,NISSAN,JUKE S,1.6L  4,4,JN8AF5MR9HT******,,0,,BIOHAZARD/CHEMICAL,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/61636713,61636713,"32,015 CAD",,2017,FORD,F150 SUPER,5.0L  8,8,1FTFX1EF7HF******,,"112,659",,WATER/FLOOD,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/67336383,67336383,"20,240 CAD",,2019,MITSUBISHI,RVR SE,2.0L  4,4,JA4AH3AU7KU******,,"95,453",,VANDALISM,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/72798123,72798123,"61,228 CAD",,2021,LAND ROVER,RANGE ROVE,2.0L  4,4,SALYJ2EXXMA******,,"40,230",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/45723124,45723124,"16,760 CAD",,2013,NISSAN,PATHFINDER,3.5L  6,6,5N1AR2MM1DC******,,0,,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/74164113,74164113,"13,955 CAD",,2014,VOLKSWAGEN,PASSAT SEL,2.0L  4,4,1VWCN7A3XEC******,,"179,469",,WATER/FLOOD,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/81726793,81726793,"34,805 CAD",,2018,FORD,F150 SUPER,2.7L  6,6,1FTEW1EP4JF******,,"153,035",,REAR END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/42197324,42197324,"30,712 CAD",,2021,VOLKSWAGEN,JETTA GLI,2.0L  4,4,3VW5T7BU2MM******,,"31,738",,MINOR DENT/SCRATCHES,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/45720144,45720144,"14,580 CAD",,2016,KIA,SORENTO EX,3.3L  6,6,5XYPH4A53GG******,,"140,941",,SIDE,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/64244763,64244763,"31,727 CAD",,2022,HONDA,CIVIC SPOR,2.0L  4,4,2HGFE2F58NH******,,"37,982",,WATER/FLOOD,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/43068614,43068614,"18,983 CAD",,2018,MAZDA,3 TOURING,2.0L  4,4,3MZBN1V70JM******,,0,,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/43560864,43560864,"26,319 CAD",,2022,TOYOTA,COROLLA SE,2.0L  4,4,5YFB4MBE7NP******,,"20,993",,SIDE,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/44748004,44748004,"10,535 CAD",,2016,CHRYSLER,200 LX,2.4L  4,4,1C3CCCFB1GN******,,"101,775",,REAR END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/45315614,45315614,"11,350 CAD",,2014,HONDA,CIVIC LX,1.8L  4,4,2HGFB2F49EH******,,"114,752",,REAR END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/46634434,46634434,"12,013 CAD",,2015,MITSUBISHI,RVR GT,2.0L  4,4,4A4AJ4AU4FE******,,"193,517",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/46683474,46683474,"14,297 CAD",,2014,MITSUBISHI,RVR GT,2.0L  4,4,4A4AJ4AU0EE******,,"204,539",,SIDE,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/46993044,46993044,"10,704 CAD",,2015,MAZDA,3 TOURING,2.0L  4,4,3MZBM1V71FM******,,"265,771",,REAR END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/80902623,80902623,"15,045 CAD",,2015,NISSAN,MURANO S,3.5L  6,6,5N1AZ2MH9FN******,,"187,705",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/45740734,45740734,"21,276 CAD",,2019,MAZDA,3,2.0L  4,4,3MZBPAB79KM******,,"42,847",,REAR END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/46794714,46794714,"16,204 CAD",,2017,MAZDA,3 SPORT,2.0L  4,4,JM1BN1U71H1******,,"117,982",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/48987184,48987184,"15,162 CAD",,2016,VOLKSWAGEN,JETTA SEL,1.8L  4,4,3VWL07AJ8GM******,,"210,465",,MECHANICAL,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/38496824,38496824,"15,107 CAD",,2018,KIA,FORTE LX,2.0L  4,4,3KPFL4A75JE******,,"139,545",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/42017084,42017084,"35,762 CAD",,2024,HONDA,HR-V EXL,2.0L  4,4,3CZRZ2H75RM******,,0,,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/49082004,49082004,"14,724 CAD",,2017,KIA,FORTE LX,2.0L  4,4,3KPFL4A77HE******,,"54,840",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/70898333,70898333,"28,376 CAD",,2017,SUBARU,WRX STI,2.5L  4,4,JF1VA2P63H9******,,0,,WATER/FLOOD,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/80470253,80470253,"12,610 CAD",,2016,HYUNDAI,SONATA SE,2.4L  4,4,5NPE24AF5GH******,,"187,014",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/81915053,81915053,"10,587 CAD",,2015,HYUNDAI,ELANTRA SE,1.8L  4,4,5NPDH4AE9FH******,,"167,287",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/41802823,41802823,"32,167 CAD",,2016,GMC,SIERRA K15,5.3L  8,8,1GTV2MEC6GZ******,,"188,877",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/45684144,45684144,"23,431 CAD",,2014,FORD,F150 SUPER,5.0L  8,8,1FTFW1EF3EF******,,"142,199",,SIDE,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/46404584,46404584,"19,129 CAD",,2016,HONDA,CR-V LX,2.4L  4,4,2HKRM4H32GH******,,0,,VANDALISM,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/46797434,46797434,"25,026 CAD",,2019,MAZDA,CX-3 TOURI,2.0L  4,4,JM1DKFC77K0******,,0,,STRIPPED,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/46993034,46993034,"18,197 CAD",,2014,DODGE,GRAND CARA,3.6L  6,6,2C4RDGDG0ER******,,"120,881",,FRONT END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/52295484,52295484,"22,834 CAD",,2018,TOYOTA,PRIUS V,1.8L  4,4,JTDZN3EU8JJ******,,"67,765",,REAR END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/75122733,75122733,"28,750 CAD",,2016,NISSAN,FRONTIER S,4.0L  6,6,1N6AD0CW7GN******,,0,,REAR END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/77916913,77916913,"27,430 CAD",,2017,ACURA,MDX TECHNO,3.5L  6,6,5FRYD4H69HB******,,"191,903",,SIDE,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/78083323,78083323,"11,438 CAD",,2014,HONDA,CIVIC LX,1.8L  4,4,2HGFB2F44EH******,,"279,026",,REAR END,0 CAD,0 CAD,0,NS - HALIFAX
https://www.copart.com/lotDetail/50313964,50313964,"4,705 CAD",05/29/2024 10:00 pm PKT,2009,NISSAN,VERSA S,1.6L  4,4,3N1CC11E09L434488,BOS - ACTIVE,"122,663 A",ACTUAL,VANDALISM,"2,200 CAD",0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/44711154,44711154,"8,736 CAD",05/30/2024 11:00 pm PKT,2014,NISSAN,ALTIMA 2.5,2.5L  4,4,1N4AL3AP3EN252642,BOS - SALVAGE,"268,509 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/37418984,37418984,"11,661 CAD",05/30/2024 11:00 pm PKT,2013,FORD,FUSION SE,2.5L  4,4,3FA6P0H78DR251349,BOS - SALVAGE,"265,424 N",NOT ACTUAL,SIDE,225 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/51414604,51414604,"7,000 CAD",05/30/2024 11:00 pm PKT,2011,MITSUBISHI,RVR GT,2.0L  4,4,JA4AJ4AU2BZ604104,BOS - ACTIVE,"240,732 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/55723594,55723594,"17,300 CAD",05/30/2024 11:00 pm PKT,2012,BMW,X5 XDRIVE3,3.0L  6,6,5UXZV4C51CL750046,BOS - SALVAGE,"215,213 N",NOT ACTUAL,MECHANICAL,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/82107393,82107393,"16,655 CAD",05/30/2024 11:00 pm PKT,2013,NISSAN,ROGUE S,2.5L  4,4,JN8AS5MV7DW113078,BOS - NONREPAIRABLE,0 N,NOT ACTUAL,BURN,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/54534934,54534934,0 CAD,05/30/2024 11:00 pm PKT,2005,VOLVO,XC90,2.5L  5,5,YV1CM592151197128,BOS - ACTIVE (P),"345,868 E",EXEMPT,MECHANICAL,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/54539904,54539904,0 CAD,05/30/2024 11:00 pm PKT,2009,NISSAN,ARMADA SE,5.6L  8,8,5N1AA08C69N607578,BOS - ACTIVE (P),0 E,EXEMPT,MECHANICAL,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/54632044,54632044,"66,766 CAD",05/30/2024 11:00 pm PKT,2021,CADILLAC,XT6 PREMIU,3.6L  6,6,1GYKPDRS6MZ149010,BOS - SALVAGE,"55,442 A",ACTUAL,ROLLOVER,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/54726764,54726764,"24,737 CAD",05/30/2024 11:00 pm PKT,2014,GMC,SIERRA K15,5.3L  8,8,3GTU2VEC7EG548169,BOS - SALVAGE,"147,655 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/54906974,54906974,0 CAD,05/30/2024 11:00 pm PKT,2012,TOYOTA,SIENNA XLE,3.5L  6,6,5TDDK3DC6CS037783,BOS - SALVAGE,"218,110 A",ACTUAL,REAR END,"7,000 CAD",0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/55036884,55036884,"12,450 CAD",05/30/2024 11:00 pm PKT,2008,TOYOTA,SIENNA CE,3.5L  6,6,5TDZK23C58S177199,BOS - SALVAGE,"226,611 A",ACTUAL,MECHANICAL,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/58994333,58994333,"12,584 CAD",05/30/2024 11:00 pm PKT,2011,MINI,COOPER S C,1.6L  4,4,WMWZC5C52BWL52688,BOS - NONREPAIRABLE,0 N,NOT ACTUAL,VANDALISM,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/67677663,67677663,"35,751 CAD",05/30/2024 11:00 pm PKT,2019,FORD,F150 SUPER,2.7L  6,6,1FTEX1EP1KKE67593,BOS - NONREPAIRABLE,0 N,NOT ACTUAL,BURN,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/69742342,69742342,"37,764 CAD",05/30/2024 11:00 pm PKT,2022,HYUNDAI,IONIQ SE,1.6L  4,4,KMHC75LC1NU267767,BOS - NONREPAIRABLE,0 N,NOT ACTUAL,ALL OVER,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/72003273,72003273,"83,559 CAD",05/30/2024 11:00 pm PKT,2022,GMC,SIERRA K15,3.0L  6,6,3GTUUEET4NG603946,BOS - NONREPAIRABLE,0 N,NOT ACTUAL,ALL OVER,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/75484153,75484153,"31,410 CAD",05/30/2024 11:00 pm PKT,2018,MERCEDES-BENZ,CLA 250 4M,2.0L  4,4,WDDSJ4GB9JN514220,BOS - NONREPAIRABLE,0 N,NOT ACTUAL,BURN,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/79467383,79467383,"25,381 CAD",05/30/2024 11:00 pm PKT,2014,GMC,YUKON XL K,5.3L  8,8,1GKS2KE71ER169777,BOS - SALVAGE,"155,202 A",ACTUAL,ROLLOVER,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/80097163,80097163,"19,773 CAD",05/30/2024 11:00 pm PKT,2018,KIA,OPTIMA LX,2.4L  4,4,5XXGT4L30JG191602,BOS - NONREPAIRABLE,0 N,NOT ACTUAL,BURN,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/52658724,52658724,"21,571 CAD",05/30/2024 11:00 pm PKT,2021,KIA,FORTE FE,2.0L  4,4,3KPF24AD2ME399410,BOS - NONREPAIRABLE,"27,537 A",ACTUAL,ALL OVER,500 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/53131974,53131974,"3,500 CAD",05/30/2024 11:00 pm PKT,2013,ACURA,ILX 20 PRE,2.0L  4,4,19VDE1F50DE403400,BOS - SALVAGE,"212,361 A",ACTUAL,FRAME DAMAGE,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/53159754,53159754,"7,700 CAD",05/30/2024 11:00 pm PKT,2008,LINCOLN,MKX,3.5L  6,6,2LMDU88C28BJ01165,BOS - ACTIVE,"217,253 A",ACTUAL,MECHANICAL,225 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/43913294,43913294,"21,629 CAD",05/30/2024 11:00 pm PKT,2019,NISSAN,ROGUE SPOR,2.0L  4,4,JN1BJ1CR2KW311079,BOS - SALVAGE,"269,620 A",ACTUAL,FRONT END,800 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/41884194,41884194,"30,005 CAD",05/30/2024 11:00 pm PKT,2020,FORD,F150 SUPER,3.3L  6,6,1FTEX1CB5LFC12737,BOS - SALVAGE,"157,581 N",NOT ACTUAL,REAR END,225 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/59101583,59101583,"30,324 CAD",05/30/2024 11:00 pm PKT,2018,NISSAN,ROGUE S,2.5L  4,4,JN8AT2MV8JW328685,BOS - NONREPAIRABLE,0 N,NOT ACTUAL,BURN - ENGINE,250 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/52078454,52078454,"10,280 CAD",05/30/2024 11:00 pm PKT,2011,JEEP,PATRIOT,2.4L  4,4,1J4NF2GB4BD149282,BOS - NONREPAIRABLE,0 N,NOT ACTUAL,BURN - ENGINE,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/38059664,38059664,"8,805 CAD",05/30/2024 11:00 pm PKT,2011,KIA,SPORTAGE E,2.4L  4,4,KNDPC3A28B7125054,BOS - NONREPAIRABLE,0 N,NOT ACTUAL,BURN - INTERIOR,225 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/38406724,38406724,"25,760 CAD",05/30/2024 11:00 pm PKT,2018,MAZDA,3 TOURING,2.0L  4,4,JM1BN1V72J1189719,BOS - SALVAGE,"94,721 N",NOT ACTUAL,REAR END,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/38731024,38731024,"13,144 CAD",05/30/2024 11:00 pm PKT,2015,NISSAN,ROGUE S,2.5L  4,4,5N1AT2MV6FC803024,BOS - SALVAGE,"260,690 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,AB - EDMONTON
https://www.copart.com/lotDetail/40615724,40615724,"7,666 CAD",05/30/2024 11:00 pm PKT,2008,KIA,SPORTAGE E,2.7L  6,6,KNDJE723987547860,BOS - SALVAGE,"226,912 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,AB - EDMONTON
